366, 376, 371, 371, 373, 371, 367, 354, 344, 331, 322, 310, 299, 290, 281, 266
337, 376, 374, 373, 375, 370, 366, 357, 348, 335, 325, 313, 306, 296, 284, 273
344, 351, 374, 370, 374, 372, 362, 321, 345, 337, 326, 315, 312, 302, 290, 281
360, 373, 374, 373, 371, 371, 364, 347, 322, 333, 326, 315, 312, 303, 295, 281
356, 370, 370, 370, 368, 368, 361, 357, 340, 330, 324, 314, 309, 301, 293, 278
349, 361, 365, 365, 364, 359, 356, 353, 334, 322, 312, 302, 290, 288, 280, 270
348, 358, 360, 362, 366, 360, 353, 344, 329, 318, 306, 295, 287, 278, 272, 266
344, 353, 352, 355, 358, 351, 343, 334, 320, 311, 301, 289, 282, 275, 261, 255
337, 345, 343, 344, 347, 342, 333, 322, 312, 305, 295, 288, 278, 268, 262, 252
333, 337, 336, 336, 338, 335, 324, 313, 305, 297, 288, 279, 271, 262, 254, 243
325, 331, 329, 329, 329, 324, 316, 302, 295, 287, 278, 269, 263, 256, 247, 234
302, 315, 317, 319, 322, 316, 307, 294, 286, 279, 271, 261, 254, 249, 239, 228
