365, 376, 370, 370, 373, 371, 367, 354, 344, 331, 322, 310, 299, 291, 281, 266
338, 376, 373, 372, 375, 369, 366, 358, 348, 334, 325, 314, 307, 295, 284, 273
344, 352, 374, 371, 374, 373, 363, 321, 345, 338, 326, 315, 312, 301, 290, 281
360, 373, 374, 373, 371, 371, 364, 347, 322, 333, 327, 315, 312, 304, 295, 281
356, 369, 370, 371, 367, 368, 361, 357, 339, 330, 324, 314, 309, 301, 292, 278
349, 361, 365, 364, 365, 358, 355, 353, 335, 322, 312, 303, 289, 287, 280, 270
348, 358, 361, 362, 364, 360, 353, 344, 329, 318, 306, 294, 287, 278, 272, 266
344, 353, 352, 355, 359, 352, 344, 334, 320, 311, 302, 289, 282, 275, 261, 255
338, 346, 343, 344, 348, 343, 334, 323, 313, 305, 297, 288, 279, 268, 262, 252
332, 338, 336, 336, 338, 335, 324, 313, 305, 296, 288, 279, 271, 262, 254, 243
325, 331, 329, 329, 329, 325, 315, 302, 295, 287, 278, 269, 263, 256, 247, 234
302, 316, 318, 320, 322, 316, 307, 294, 287, 279, 271, 261, 254, 248, 240, 228
