365, 376, 370, 369, 372, 370, 367, 354, 342, 331, 322, 309, 299, 290, 280, 266
338, 375, 373, 372, 374, 370, 366, 356, 348, 334, 324, 313, 306, 296, 284, 273
344, 351, 374, 371, 375, 373, 362, 320, 344, 337, 326, 315, 312, 301, 290, 281
359, 373, 374, 373, 371, 370, 363, 347, 321, 333, 327, 315, 312, 303, 295, 281
355, 369, 370, 371, 367, 368, 360, 356, 339, 330, 325, 313, 308, 301, 292, 278
349, 361, 365, 364, 365, 358, 356, 353, 334, 321, 312, 303, 289, 287, 280, 270
347, 359, 361, 362, 365, 360, 352, 344, 329, 318, 305, 295, 287, 278, 271, 266
344, 353, 352, 355, 358, 351, 343, 333, 320, 311, 301, 289, 282, 275, 261, 255
337, 345, 343, 343, 348, 342, 333, 322, 312, 305, 296, 287, 278, 268, 261, 252
332, 338, 335, 336, 337, 335, 324, 313, 304, 295, 288, 279, 271, 262, 254, 243
326, 331, 329, 329, 329, 324, 315, 302, 295, 287, 277, 269, 263, 256, 247, 234
302, 315, 318, 319, 322, 316, 307, 294, 286, 278, 271, 261, 254, 248, 239, 228
