366, 376, 371, 371, 373, 373, 369, 356, 344, 331, 323, 311, 300, 291, 282, 267
339, 377, 375, 373, 375, 371, 368, 358, 349, 335, 326, 315, 307, 296, 285, 274
345, 351, 375, 372, 375, 373, 364, 322, 346, 338, 327, 316, 313, 302, 292, 282
360, 374, 375, 374, 372, 371, 364, 348, 322, 333, 327, 316, 313, 304, 296, 282
357, 371, 371, 372, 368, 369, 362, 357, 340, 331, 325, 315, 310, 301, 293, 279
350, 362, 365, 365, 366, 360, 357, 354, 335, 322, 313, 303, 290, 288, 281, 270
348, 359, 362, 364, 366, 361, 353, 345, 330, 318, 306, 296, 288, 279, 273, 267
344, 353, 353, 356, 359, 352, 344, 334, 321, 312, 302, 290, 283, 276, 262, 255
338, 346, 344, 345, 349, 343, 334, 323, 313, 306, 296, 288, 279, 269, 262, 253
333, 338, 336, 338, 339, 335, 325, 313, 305, 297, 288, 280, 271, 263, 255, 244
326, 332, 329, 330, 330, 325, 316, 303, 295, 288, 279, 270, 264, 257, 247, 235
303, 316, 318, 319, 323, 317, 308, 295, 287, 278, 272, 262, 254, 249, 240, 229
