366, 377, 371, 371, 373, 372, 368, 354, 343, 331, 323, 310, 300, 291, 282, 267
339, 377, 375, 373, 375, 371, 366, 358, 349, 335, 325, 314, 307, 296, 285, 274
345, 352, 375, 371, 375, 373, 363, 321, 345, 338, 327, 316, 313, 302, 292, 281
360, 374, 375, 374, 372, 372, 364, 347, 322, 333, 328, 316, 313, 304, 295, 281
357, 370, 371, 372, 368, 368, 361, 357, 340, 330, 325, 314, 310, 301, 293, 279
351, 361, 366, 364, 366, 360, 357, 354, 335, 322, 313, 303, 290, 288, 281, 270
348, 359, 362, 363, 365, 360, 353, 345, 330, 318, 306, 295, 288, 279, 273, 267
345, 354, 353, 355, 358, 352, 344, 335, 321, 313, 302, 289, 283, 275, 261, 255
339, 346, 343, 345, 349, 343, 334, 323, 313, 306, 296, 289, 279, 269, 262, 252
333, 338, 337, 337, 339, 335, 325, 314, 305, 296, 288, 280, 272, 262, 254, 243
326, 332, 329, 330, 330, 324, 316, 303, 296, 287, 278, 271, 264, 257, 248, 235
302, 316, 318, 320, 322, 317, 308, 295, 287, 279, 272, 261, 255, 249, 240, 229
