367, 377, 372, 372, 374, 373, 369, 356, 344, 332, 323, 311, 300, 293, 282, 267
339, 378, 375, 374, 377, 371, 367, 358, 349, 337, 326, 315, 308, 296, 285, 274
346, 353, 375, 372, 376, 374, 365, 322, 346, 338, 328, 316, 314, 302, 292, 282
361, 375, 375, 374, 373, 372, 366, 348, 322, 335, 327, 317, 313, 305, 296, 282
357, 371, 372, 372, 369, 369, 362, 358, 341, 331, 326, 315, 310, 302, 294, 279
351, 362, 367, 366, 366, 361, 357, 353, 337, 323, 314, 304, 291, 288, 281, 271
349, 360, 361, 364, 366, 361, 354, 346, 331, 318, 307, 296, 288, 280, 274, 268
345, 354, 353, 356, 360, 352, 344, 335, 322, 313, 302, 291, 283, 276, 262, 255
338, 346, 344, 344, 349, 344, 334, 324, 314, 306, 296, 289, 280, 269, 263, 253
333, 338, 336, 338, 339, 336, 325, 314, 306, 297, 289, 280, 272, 264, 255, 244
327, 333, 329, 331, 330, 325, 316, 303, 296, 288, 279, 271, 263, 257, 248, 235
303, 317, 319, 320, 323, 317, 308, 296, 287, 279, 272, 262, 255, 250, 240, 229
