366, 377, 371, 372, 373, 372, 369, 355, 344, 331, 323, 311, 300, 291, 282, 267
338, 377, 374, 373, 376, 371, 367, 358, 349, 336, 326, 314, 307, 296, 285, 274
345, 353, 375, 372, 376, 374, 363, 321, 346, 338, 327, 316, 313, 302, 292, 281
360, 374, 375, 374, 373, 371, 365, 348, 322, 334, 327, 316, 313, 304, 296, 282
356, 370, 371, 372, 368, 368, 362, 357, 340, 331, 325, 315, 310, 302, 294, 279
350, 361, 365, 365, 365, 360, 356, 354, 336, 322, 313, 303, 290, 288, 281, 271
348, 359, 362, 363, 366, 360, 353, 346, 331, 319, 306, 296, 288, 279, 272, 267
345, 354, 353, 356, 360, 352, 344, 334, 321, 313, 302, 290, 283, 276, 261, 255
338, 346, 344, 345, 348, 343, 334, 324, 313, 306, 296, 289, 279, 269, 262, 253
333, 339, 336, 338, 338, 336, 325, 314, 305, 296, 289, 279, 271, 263, 255, 244
326, 331, 329, 330, 331, 325, 316, 303, 295, 288, 278, 270, 264, 256, 248, 236
303, 317, 318, 320, 323, 317, 307, 295, 287, 279, 271, 261, 254, 249, 240, 229
