366, 377, 370, 371, 374, 372, 368, 355, 344, 331, 322, 311, 300, 291, 282, 267
339, 377, 375, 373, 376, 371, 366, 358, 349, 335, 325, 315, 307, 296, 284, 274
345, 353, 375, 371, 375, 373, 364, 321, 345, 337, 327, 316, 313, 301, 291, 281
361, 374, 375, 374, 372, 371, 364, 348, 322, 333, 328, 315, 313, 304, 296, 281
356, 370, 371, 372, 368, 368, 361, 357, 339, 331, 325, 314, 310, 301, 293, 279
351, 362, 365, 365, 365, 360, 356, 353, 335, 322, 313, 303, 290, 288, 281, 270
349, 360, 362, 363, 365, 360, 353, 346, 330, 318, 306, 295, 288, 279, 273, 267
344, 353, 353, 355, 360, 352, 344, 335, 321, 313, 302, 290, 283, 276, 261, 255
338, 345, 345, 345, 348, 343, 334, 323, 313, 305, 296, 289, 279, 269, 262, 253
332, 339, 337, 337, 339, 336, 324, 313, 305, 296, 288, 280, 272, 262, 254, 243
327, 331, 329, 330, 329, 325, 316, 302, 295, 288, 278, 270, 264, 257, 248, 235
303, 316, 318, 320, 322, 317, 308, 295, 287, 279, 272, 262, 254, 249, 240, 229
