366, 376, 370, 370, 373, 372, 368, 355, 343, 331, 322, 310, 299, 290, 281, 267
338, 376, 374, 372, 375, 370, 366, 357, 349, 335, 324, 313, 306, 295, 284, 274
345, 352, 375, 370, 375, 373, 363, 321, 345, 338, 327, 315, 312, 302, 291, 281
359, 373, 374, 373, 372, 371, 364, 348, 322, 333, 326, 315, 312, 304, 295, 281
355, 369, 370, 371, 368, 368, 362, 357, 339, 330, 325, 313, 309, 301, 293, 278
350, 362, 365, 365, 365, 359, 356, 353, 334, 322, 312, 303, 289, 288, 280, 270
348, 358, 362, 362, 365, 359, 353, 344, 330, 318, 306, 295, 288, 279, 272, 267
344, 354, 352, 355, 358, 351, 343, 333, 321, 311, 301, 290, 282, 276, 261, 255
338, 345, 343, 344, 348, 343, 333, 323, 312, 305, 295, 288, 278, 268, 262, 252
332, 337, 335, 337, 337, 335, 325, 313, 305, 296, 288, 279, 272, 262, 255, 243
326, 332, 329, 329, 329, 325, 316, 302, 295, 287, 278, 270, 263, 257, 247, 235
302, 315, 317, 319, 322, 316, 307, 295, 287, 279, 271, 261, 254, 249, 240, 228
