366, 376, 371, 371, 374, 372, 368, 356, 344, 331, 323, 311, 299, 291, 282, 267
339, 377, 375, 374, 376, 371, 367, 357, 349, 336, 325, 314, 306, 296, 284, 274
345, 352, 375, 372, 375, 374, 363, 322, 345, 337, 327, 316, 313, 302, 291, 282
360, 375, 375, 374, 372, 372, 364, 348, 322, 334, 327, 316, 313, 304, 295, 281
356, 370, 371, 372, 368, 368, 362, 357, 339, 331, 325, 314, 310, 302, 293, 279
350, 362, 366, 365, 366, 359, 357, 353, 335, 322, 313, 303, 290, 288, 280, 270
348, 360, 362, 363, 366, 361, 353, 346, 330, 318, 307, 295, 288, 279, 273, 267
345, 354, 353, 356, 359, 351, 344, 334, 321, 313, 302, 290, 283, 276, 261, 255
338, 346, 344, 344, 348, 343, 334, 323, 313, 306, 296, 288, 279, 269, 263, 253
333, 339, 336, 337, 339, 335, 325, 313, 305, 296, 288, 280, 271, 263, 255, 244
327, 332, 329, 330, 330, 325, 317, 303, 296, 288, 278, 270, 263, 257, 247, 235
303, 317, 318, 320, 323, 317, 307, 295, 287, 279, 272, 262, 255, 248, 240, 229
