367, 377, 371, 371, 374, 373, 368, 356, 344, 332, 323, 310, 300, 291, 282, 267
339, 377, 375, 373, 376, 370, 367, 357, 350, 335, 325, 315, 307, 296, 285, 274
345, 352, 375, 372, 376, 374, 364, 322, 345, 338, 328, 316, 313, 302, 292, 282
361, 375, 375, 374, 373, 371, 365, 349, 323, 334, 327, 316, 313, 305, 296, 281
357, 371, 371, 372, 369, 368, 362, 358, 340, 331, 326, 315, 310, 302, 294, 279
350, 362, 366, 365, 366, 360, 357, 354, 335, 323, 313, 303, 290, 288, 281, 271
348, 359, 362, 363, 366, 360, 354, 345, 330, 319, 306, 296, 288, 280, 273, 267
345, 354, 353, 356, 359, 353, 344, 334, 322, 313, 303, 290, 283, 276, 262, 255
339, 346, 344, 345, 349, 344, 334, 323, 313, 306, 296, 288, 279, 269, 262, 253
333, 339, 337, 338, 338, 335, 325, 314, 306, 296, 289, 280, 272, 263, 254, 244
326, 332, 329, 330, 331, 325, 316, 303, 296, 288, 278, 270, 264, 257, 247, 235
303, 317, 318, 321, 323, 317, 308, 295, 287, 280, 272, 262, 255, 249, 240, 229
