358, 368, 363, 363, 365, 363, 359, 347, 336, 324, 315, 304, 293, 284, 276, 261
331, 368, 366, 364, 367, 362, 358, 349, 341, 327, 318, 306, 300, 290, 279, 268
338, 345, 366, 363, 366, 365, 355, 314, 337, 331, 319, 309, 305, 295, 285, 275
352, 366, 366, 365, 364, 363, 357, 343, 316, 328, 320, 309, 306, 297, 288, 275
349, 362, 362, 363, 360, 360, 355, 354, 338, 327, 320, 309, 305, 297, 287, 273
344, 355, 358, 357, 359, 354, 350, 351, 333, 320, 310, 301, 288, 287, 278, 266
342, 353, 354, 355, 358, 354, 348, 342, 327, 316, 305, 295, 288, 280, 271, 264
338, 346, 345, 348, 351, 344, 337, 329, 315, 307, 297, 287, 281, 274, 257, 251
332, 339, 336, 337, 341, 336, 327, 316, 306, 299, 290, 282, 274, 264, 257, 247
327, 331, 330, 330, 330, 328, 318, 307, 298, 290, 281, 274, 266, 257, 250, 239
320, 324, 322, 323, 323, 318, 309, 296, 289, 281, 272, 265, 258, 252, 243, 230
297, 310, 312, 313, 316, 310, 301, 288, 281, 273, 266, 256, 250, 244, 235, 225
