367, 377, 372, 372, 373, 373, 369, 357, 345, 332, 323, 311, 300, 291, 282, 267
339, 377, 375, 374, 377, 371, 367, 358, 350, 337, 326, 315, 307, 297, 285, 274
345, 352, 375, 372, 376, 374, 364, 322, 346, 338, 327, 317, 314, 302, 291, 282
361, 375, 376, 374, 373, 372, 365, 349, 322, 334, 328, 316, 313, 305, 296, 282
357, 371, 371, 372, 369, 369, 361, 358, 341, 331, 326, 315, 311, 302, 294, 279
351, 363, 366, 365, 366, 360, 357, 354, 335, 323, 313, 304, 290, 289, 281, 271
348, 360, 363, 363, 366, 361, 354, 345, 331, 319, 307, 296, 288, 279, 272, 268
345, 354, 353, 357, 360, 352, 344, 335, 322, 313, 302, 290, 283, 276, 262, 256
339, 347, 345, 345, 349, 343, 334, 324, 313, 306, 296, 289, 280, 269, 263, 253
334, 339, 337, 338, 340, 335, 325, 314, 306, 297, 289, 280, 272, 263, 255, 244
327, 332, 330, 330, 330, 325, 316, 304, 296, 288, 279, 271, 264, 257, 248, 235
303, 317, 319, 320, 323, 317, 309, 296, 287, 279, 272, 262, 255, 249, 240, 229
