365, 376, 370, 371, 373, 371, 368, 354, 343, 331, 322, 310, 298, 291, 281, 266
338, 377, 374, 372, 375, 370, 366, 357, 348, 335, 325, 314, 307, 296, 284, 273
344, 351, 374, 370, 374, 373, 362, 321, 345, 337, 326, 316, 312, 301, 290, 281
360, 373, 374, 373, 372, 371, 364, 347, 322, 333, 326, 316, 312, 304, 295, 281
355, 370, 370, 371, 368, 368, 361, 357, 339, 329, 325, 314, 309, 301, 293, 278
350, 362, 364, 364, 365, 359, 356, 353, 334, 321, 312, 303, 289, 287, 280, 270
348, 358, 361, 363, 365, 360, 353, 345, 329, 317, 306, 295, 288, 278, 272, 267
345, 354, 352, 356, 359, 351, 344, 334, 321, 312, 301, 289, 282, 275, 261, 255
338, 345, 344, 344, 348, 343, 333, 322, 312, 305, 295, 288, 278, 269, 262, 252
332, 338, 336, 336, 338, 335, 324, 313, 304, 296, 288, 279, 271, 263, 254, 243
326, 332, 329, 329, 330, 324, 316, 302, 295, 287, 277, 270, 263, 257, 247, 235
302, 316, 317, 320, 322, 316, 307, 295, 286, 278, 271, 261, 254, 248, 240, 228
