365, 376, 371, 371, 373, 372, 368, 354, 343, 331, 322, 311, 300, 291, 281, 266
338, 376, 374, 372, 375, 370, 366, 357, 348, 336, 325, 313, 307, 296, 284, 273
345, 352, 374, 371, 375, 373, 363, 321, 345, 337, 326, 315, 312, 302, 291, 281
360, 374, 374, 373, 371, 371, 364, 348, 322, 333, 326, 315, 312, 303, 295, 282
356, 369, 370, 371, 367, 367, 361, 357, 339, 330, 324, 314, 309, 301, 293, 278
350, 362, 365, 365, 365, 359, 356, 353, 335, 322, 312, 302, 290, 287, 281, 270
348, 359, 361, 363, 365, 360, 353, 345, 329, 318, 306, 295, 288, 278, 272, 267
345, 353, 352, 356, 359, 352, 344, 334, 320, 312, 302, 290, 283, 275, 261, 254
338, 345, 343, 344, 348, 343, 334, 323, 312, 305, 295, 288, 279, 269, 262, 252
333, 338, 336, 337, 338, 335, 324, 313, 304, 296, 288, 279, 271, 263, 255, 243
326, 331, 329, 329, 329, 324, 316, 302, 296, 287, 278, 270, 264, 256, 247, 235
303, 316, 318, 320, 322, 316, 307, 295, 287, 279, 271, 261, 255, 249, 240, 229
