365, 376, 370, 371, 373, 371, 367, 355, 343, 331, 322, 310, 299, 290, 281, 266
338, 376, 374, 373, 375, 370, 366, 357, 348, 335, 324, 313, 307, 296, 284, 273
344, 351, 374, 370, 374, 373, 363, 320, 344, 337, 326, 315, 312, 301, 290, 281
360, 373, 374, 373, 371, 370, 364, 347, 322, 333, 326, 315, 312, 303, 295, 281
355, 369, 370, 371, 367, 368, 361, 356, 339, 330, 324, 313, 309, 300, 293, 278
350, 360, 365, 364, 364, 359, 356, 353, 334, 321, 312, 302, 289, 288, 280, 270
347, 358, 361, 362, 365, 359, 353, 345, 329, 318, 306, 294, 287, 278, 272, 267
344, 353, 352, 355, 359, 351, 343, 333, 320, 311, 301, 289, 283, 275, 262, 254
337, 345, 343, 344, 348, 342, 333, 323, 312, 306, 295, 288, 279, 268, 262, 252
332, 337, 335, 337, 338, 335, 324, 313, 305, 296, 288, 280, 271, 262, 254, 243
325, 331, 328, 329, 329, 324, 315, 302, 295, 287, 277, 270, 263, 257, 247, 234
302, 316, 318, 319, 322, 315, 306, 295, 286, 279, 271, 261, 254, 248, 239, 228
