366, 376, 371, 371, 373, 372, 368, 355, 344, 332, 323, 311, 300, 291, 282, 267
339, 377, 375, 373, 376, 371, 366, 358, 349, 335, 324, 315, 307, 297, 285, 274
345, 352, 374, 372, 375, 374, 364, 322, 346, 337, 327, 316, 313, 301, 290, 282
361, 374, 375, 374, 373, 371, 365, 348, 322, 334, 327, 316, 313, 304, 296, 282
356, 370, 371, 372, 368, 368, 362, 357, 340, 331, 325, 314, 310, 301, 293, 279
350, 362, 366, 365, 365, 359, 356, 353, 335, 322, 313, 303, 290, 288, 282, 271
348, 359, 362, 364, 366, 361, 354, 345, 330, 318, 306, 296, 288, 279, 272, 267
345, 354, 353, 356, 360, 352, 344, 335, 321, 312, 302, 290, 283, 276, 261, 255
338, 346, 344, 345, 349, 343, 334, 324, 313, 306, 296, 288, 279, 269, 262, 253
333, 339, 336, 338, 338, 335, 325, 313, 305, 297, 289, 280, 271, 262, 254, 244
326, 332, 329, 330, 330, 325, 316, 303, 296, 288, 278, 269, 264, 257, 248, 235
302, 317, 318, 320, 322, 317, 307, 295, 287, 279, 272, 262, 254, 249, 240, 229
