367, 377, 372, 372, 374, 373, 368, 356, 345, 332, 323, 312, 300, 291, 282, 267
339, 377, 375, 374, 376, 371, 366, 358, 349, 336, 324, 315, 307, 297, 285, 274
346, 353, 375, 372, 375, 374, 365, 322, 346, 338, 327, 316, 313, 302, 292, 282
361, 374, 375, 374, 373, 371, 365, 348, 323, 334, 327, 316, 313, 305, 296, 281
357, 371, 371, 372, 369, 369, 362, 357, 340, 331, 326, 315, 311, 302, 294, 279
350, 362, 366, 365, 366, 359, 357, 354, 336, 322, 313, 304, 291, 288, 281, 270
349, 359, 362, 363, 365, 361, 353, 345, 330, 318, 306, 296, 288, 279, 273, 268
345, 354, 353, 356, 359, 353, 344, 335, 322, 313, 302, 290, 283, 276, 262, 256
339, 346, 345, 345, 349, 344, 334, 323, 313, 306, 296, 289, 279, 269, 263, 253
334, 338, 337, 338, 339, 336, 325, 314, 306, 296, 289, 280, 272, 263, 255, 244
326, 332, 330, 330, 330, 325, 316, 303, 296, 288, 278, 271, 264, 257, 248, 235
303, 316, 318, 321, 323, 317, 308, 295, 287, 279, 272, 262, 255, 249, 240, 229
