367, 378, 372, 371, 374, 372, 369, 356, 345, 332, 323, 312, 300, 292, 282, 267
339, 377, 375, 374, 376, 371, 367, 358, 349, 336, 326, 315, 308, 297, 285, 274
345, 353, 375, 373, 376, 374, 364, 321, 346, 338, 328, 316, 314, 302, 291, 283
361, 375, 375, 375, 373, 372, 365, 348, 323, 335, 328, 317, 313, 304, 296, 282
358, 372, 372, 372, 369, 368, 362, 358, 341, 331, 326, 315, 311, 302, 294, 280
351, 363, 366, 365, 366, 360, 357, 355, 336, 322, 314, 304, 290, 288, 281, 271
349, 360, 362, 364, 366, 362, 355, 346, 330, 319, 307, 296, 288, 279, 273, 268
345, 354, 354, 357, 360, 353, 345, 335, 321, 313, 303, 291, 283, 276, 262, 255
339, 346, 344, 346, 349, 345, 335, 324, 314, 307, 297, 289, 280, 270, 264, 253
334, 339, 337, 338, 339, 336, 326, 315, 306, 297, 289, 281, 272, 263, 255, 244
327, 333, 330, 331, 331, 325, 317, 303, 296, 288, 279, 271, 264, 257, 248, 235
304, 317, 319, 321, 323, 317, 308, 295, 287, 279, 271, 262, 255, 249, 240, 229
