366, 376, 370, 371, 374, 372, 369, 355, 344, 331, 323, 311, 299, 291, 282, 266
338, 376, 375, 373, 376, 370, 366, 357, 349, 335, 325, 314, 307, 296, 284, 274
345, 353, 375, 372, 375, 373, 363, 321, 345, 338, 327, 316, 313, 301, 291, 281
361, 374, 375, 374, 372, 371, 365, 348, 322, 333, 326, 316, 313, 304, 295, 281
356, 370, 371, 371, 368, 369, 361, 357, 340, 330, 325, 314, 310, 301, 293, 279
349, 362, 365, 364, 365, 359, 357, 354, 335, 322, 314, 303, 290, 288, 280, 270
348, 359, 362, 363, 366, 360, 353, 345, 329, 318, 307, 295, 288, 279, 272, 267
344, 354, 353, 356, 359, 352, 344, 334, 321, 312, 301, 290, 282, 276, 261, 255
338, 346, 344, 345, 348, 343, 334, 322, 313, 305, 296, 289, 279, 269, 263, 252
334, 338, 336, 337, 338, 335, 324, 313, 305, 296, 288, 280, 271, 263, 254, 243
326, 332, 329, 330, 330, 325, 316, 303, 295, 288, 279, 270, 263, 256, 248, 235
303, 316, 318, 320, 322, 317, 308, 295, 287, 279, 272, 261, 254, 248, 240, 229
