366, 376, 371, 371, 373, 372, 367, 354, 343, 331, 322, 310, 299, 291, 281, 266
338, 377, 375, 372, 375, 370, 366, 357, 349, 335, 325, 314, 306, 295, 284, 274
345, 351, 374, 372, 374, 373, 362, 321, 345, 337, 326, 316, 312, 302, 290, 281
360, 374, 373, 374, 372, 370, 365, 347, 322, 333, 327, 316, 312, 304, 295, 281
355, 370, 370, 372, 368, 368, 361, 357, 339, 330, 325, 314, 309, 301, 293, 278
350, 361, 365, 365, 365, 358, 356, 353, 334, 321, 313, 303, 290, 288, 280, 270
348, 359, 361, 363, 365, 360, 353, 345, 329, 318, 306, 294, 287, 279, 273, 267
344, 353, 352, 356, 359, 351, 344, 334, 321, 312, 302, 289, 282, 275, 261, 255
337, 345, 344, 344, 347, 344, 333, 322, 313, 305, 295, 288, 278, 269, 263, 252
332, 338, 336, 337, 338, 335, 324, 313, 304, 295, 288, 279, 272, 262, 254, 243
326, 332, 328, 329, 329, 325, 316, 302, 295, 287, 278, 270, 263, 257, 247, 235
302, 316, 317, 320, 323, 316, 307, 295, 286, 279, 271, 261, 255, 248, 239, 229
