365, 375, 370, 370, 372, 371, 367, 353, 342, 330, 321, 309, 298, 290, 280, 265
338, 376, 373, 372, 374, 369, 365, 356, 347, 334, 324, 313, 305, 294, 284, 272
344, 351, 373, 370, 373, 372, 361, 319, 344, 336, 325, 314, 311, 300, 290, 280
359, 372, 373, 372, 370, 369, 363, 346, 320, 333, 325, 315, 311, 303, 294, 280
355, 369, 369, 370, 367, 366, 360, 355, 338, 329, 323, 312, 308, 299, 291, 277
349, 360, 363, 364, 363, 357, 354, 352, 334, 321, 311, 302, 289, 287, 279, 269
347, 358, 360, 362, 364, 358, 351, 343, 328, 317, 305, 295, 287, 279, 272, 265
344, 352, 352, 354, 358, 349, 342, 333, 319, 310, 300, 288, 282, 275, 260, 254
336, 344, 342, 344, 347, 342, 331, 321, 311, 304, 295, 286, 278, 267, 261, 252
332, 337, 335, 336, 337, 334, 323, 312, 304, 295, 286, 278, 270, 262, 253, 242
325, 331, 328, 328, 329, 324, 315, 302, 294, 286, 276, 268, 262, 255, 246, 234
302, 316, 317, 319, 321, 315, 307, 293, 286, 278, 271, 260, 253, 248, 239, 228
