365, 375, 370, 371, 372, 370, 367, 354, 343, 330, 323, 310, 299, 290, 281, 266
338, 376, 374, 372, 375, 370, 366, 357, 348, 334, 324, 313, 307, 295, 284, 273
344, 351, 374, 370, 374, 373, 362, 320, 345, 337, 326, 316, 312, 301, 291, 281
359, 373, 374, 373, 372, 370, 364, 347, 321, 333, 326, 316, 312, 304, 295, 281
356, 369, 370, 371, 367, 367, 361, 356, 339, 331, 324, 314, 309, 301, 293, 278
349, 361, 365, 364, 365, 359, 356, 352, 334, 321, 312, 303, 289, 287, 280, 269
347, 358, 361, 363, 365, 360, 353, 344, 329, 318, 306, 294, 287, 278, 272, 266
344, 353, 352, 355, 358, 351, 344, 334, 321, 312, 302, 289, 282, 275, 261, 254
337, 345, 344, 344, 347, 343, 333, 322, 312, 305, 295, 288, 278, 268, 262, 252
332, 338, 336, 336, 337, 334, 324, 313, 304, 295, 288, 279, 271, 263, 254, 243
326, 331, 328, 329, 329, 324, 316, 302, 294, 287, 279, 270, 263, 256, 247, 234
302, 316, 317, 319, 322, 316, 307, 294, 286, 278, 271, 261, 254, 248, 239, 228
