366, 376, 370, 370, 372, 372, 368, 354, 343, 331, 322, 311, 299, 291, 281, 266
338, 377, 374, 373, 375, 370, 366, 357, 348, 335, 324, 314, 306, 296, 284, 273
344, 351, 374, 370, 374, 373, 363, 321, 345, 337, 326, 316, 312, 302, 290, 281
360, 373, 373, 373, 372, 371, 364, 347, 322, 333, 327, 315, 311, 304, 295, 281
355, 370, 370, 370, 368, 368, 361, 356, 340, 331, 324, 314, 310, 301, 293, 278
350, 362, 364, 365, 365, 359, 356, 353, 335, 322, 312, 303, 289, 288, 280, 270
348, 358, 361, 363, 365, 360, 353, 345, 329, 318, 305, 294, 287, 279, 272, 266
345, 353, 352, 355, 359, 350, 344, 334, 321, 311, 301, 290, 282, 275, 261, 255
338, 345, 344, 344, 348, 343, 334, 323, 312, 305, 295, 288, 279, 268, 262, 252
333, 338, 336, 337, 337, 335, 324, 313, 304, 296, 288, 279, 271, 263, 254, 243
326, 332, 329, 330, 329, 324, 315, 302, 295, 287, 278, 270, 263, 256, 247, 234
302, 315, 318, 320, 323, 316, 307, 294, 287, 278, 271, 261, 254, 248, 240, 229
