366, 377, 371, 371, 373, 372, 367, 355, 343, 331, 322, 310, 299, 290, 281, 266
338, 376, 374, 372, 375, 370, 366, 358, 348, 335, 325, 314, 306, 295, 285, 273
345, 351, 375, 371, 374, 373, 363, 321, 345, 337, 326, 316, 312, 301, 290, 281
360, 373, 375, 373, 371, 371, 364, 347, 322, 333, 326, 316, 312, 304, 296, 281
355, 371, 370, 371, 368, 367, 361, 357, 339, 330, 325, 314, 310, 301, 293, 279
350, 361, 364, 364, 365, 360, 356, 353, 335, 322, 312, 303, 290, 288, 280, 270
348, 359, 362, 363, 365, 360, 352, 344, 330, 318, 305, 295, 288, 279, 272, 267
344, 354, 352, 356, 359, 351, 343, 334, 320, 312, 302, 290, 283, 275, 261, 255
338, 345, 344, 344, 347, 343, 333, 323, 312, 305, 295, 289, 278, 269, 262, 252
332, 338, 336, 337, 338, 335, 325, 313, 305, 295, 288, 280, 271, 263, 254, 243
325, 331, 329, 330, 330, 324, 316, 302, 295, 287, 278, 270, 263, 256, 247, 235
302, 316, 318, 320, 322, 317, 307, 293, 287, 279, 271, 261, 254, 248, 240, 228
