366, 376, 371, 371, 374, 372, 368, 355, 344, 332, 322, 311, 300, 291, 282, 267
339, 377, 374, 373, 376, 370, 367, 357, 348, 335, 325, 314, 307, 296, 285, 273
345, 352, 374, 371, 375, 373, 363, 321, 345, 337, 327, 316, 312, 302, 291, 281
360, 374, 374, 373, 372, 371, 365, 348, 322, 333, 327, 316, 313, 304, 296, 281
357, 370, 371, 372, 368, 368, 361, 357, 339, 331, 325, 315, 310, 301, 293, 279
350, 362, 366, 365, 365, 359, 357, 353, 335, 322, 312, 303, 290, 288, 281, 270
348, 359, 362, 363, 365, 361, 353, 345, 330, 319, 306, 295, 288, 279, 273, 267
345, 354, 353, 356, 360, 352, 344, 334, 321, 312, 302, 290, 283, 275, 261, 255
338, 346, 344, 344, 348, 343, 334, 324, 313, 306, 296, 288, 279, 269, 262, 253
333, 339, 336, 337, 338, 336, 325, 313, 305, 296, 289, 279, 271, 263, 254, 243
326, 332, 329, 330, 330, 325, 316, 302, 295, 287, 278, 270, 264, 257, 247, 235
303, 316, 318, 319, 322, 316, 307, 295, 287, 279, 272, 261, 254, 249, 240, 229
