366, 376, 370, 371, 372, 371, 368, 355, 343, 331, 322, 310, 300, 291, 281, 266
338, 376, 374, 373, 375, 370, 365, 356, 349, 335, 325, 314, 307, 296, 284, 273
345, 352, 374, 371, 375, 373, 363, 321, 344, 337, 326, 316, 313, 301, 291, 281
360, 373, 374, 373, 372, 371, 365, 347, 322, 333, 326, 315, 313, 304, 295, 281
355, 370, 370, 370, 368, 367, 361, 357, 339, 329, 324, 314, 309, 301, 294, 278
350, 361, 364, 365, 365, 358, 356, 353, 334, 321, 312, 303, 289, 288, 280, 270
348, 359, 361, 362, 365, 360, 352, 344, 329, 318, 305, 294, 287, 278, 272, 266
344, 353, 353, 355, 359, 351, 344, 333, 321, 312, 302, 290, 282, 275, 261, 255
338, 345, 343, 344, 347, 343, 334, 323, 312, 305, 295, 288, 279, 268, 262, 253
332, 338, 336, 337, 338, 335, 324, 313, 305, 296, 289, 279, 271, 262, 254, 243
326, 332, 328, 328, 330, 324, 315, 302, 295, 287, 278, 269, 264, 256, 247, 235
302, 316, 318, 319, 322, 316, 307, 294, 287, 278, 271, 261, 254, 249, 239, 228
