366, 376, 371, 371, 373, 372, 367, 355, 344, 331, 322, 311, 299, 290, 282, 267
338, 377, 374, 373, 375, 370, 366, 358, 349, 335, 325, 314, 307, 296, 284, 274
345, 352, 374, 372, 375, 373, 363, 320, 345, 337, 327, 315, 313, 301, 290, 281
360, 373, 374, 374, 372, 371, 364, 348, 322, 333, 327, 316, 312, 304, 295, 281
356, 369, 369, 372, 368, 368, 361, 356, 339, 330, 325, 314, 309, 301, 293, 278
350, 362, 365, 365, 365, 358, 356, 353, 334, 322, 312, 303, 289, 288, 280, 270
347, 360, 362, 363, 366, 360, 352, 346, 330, 318, 306, 295, 287, 279, 273, 267
344, 354, 352, 356, 359, 351, 343, 334, 320, 312, 302, 290, 282, 275, 261, 255
338, 345, 343, 344, 348, 344, 334, 323, 313, 305, 296, 288, 279, 269, 262, 252
332, 338, 335, 337, 339, 335, 324, 314, 305, 296, 288, 279, 272, 263, 254, 243
325, 332, 329, 329, 330, 324, 315, 302, 295, 288, 278, 270, 263, 256, 247, 235
302, 316, 318, 320, 322, 316, 307, 294, 286, 279, 271, 261, 254, 249, 240, 229
