367, 377, 372, 372, 374, 372, 368, 356, 344, 332, 323, 311, 301, 291, 282, 267
339, 378, 375, 374, 376, 371, 367, 359, 349, 335, 325, 314, 308, 297, 286, 274
344, 353, 375, 372, 376, 374, 364, 321, 346, 338, 327, 317, 313, 302, 292, 282
361, 374, 375, 374, 373, 372, 366, 348, 322, 334, 328, 316, 313, 304, 295, 282
356, 370, 371, 372, 369, 369, 362, 358, 340, 331, 325, 315, 310, 302, 294, 279
350, 363, 365, 365, 366, 359, 357, 354, 335, 323, 313, 303, 290, 288, 281, 271
349, 360, 363, 363, 367, 361, 353, 345, 330, 318, 306, 295, 288, 280, 273, 267
345, 354, 353, 356, 359, 352, 344, 334, 321, 314, 303, 290, 283, 276, 262, 255
338, 346, 344, 345, 349, 344, 334, 323, 313, 307, 296, 288, 279, 269, 263, 253
333, 339, 337, 338, 340, 336, 325, 314, 305, 296, 289, 280, 272, 263, 254, 244
327, 332, 329, 331, 330, 326, 317, 303, 296, 288, 279, 270, 264, 257, 248, 235
303, 316, 318, 320, 323, 317, 309, 296, 287, 280, 272, 262, 255, 249, 240, 229
