365, 376, 371, 370, 372, 370, 367, 354, 343, 331, 321, 310, 299, 290, 281, 266
338, 376, 374, 372, 375, 369, 365, 357, 348, 334, 324, 314, 306, 295, 284, 273
344, 351, 374, 371, 373, 373, 362, 321, 344, 336, 327, 315, 312, 301, 290, 281
359, 372, 374, 373, 371, 370, 363, 347, 321, 333, 326, 315, 312, 303, 295, 281
355, 369, 370, 371, 367, 366, 361, 356, 339, 330, 325, 313, 309, 300, 292, 278
349, 361, 364, 364, 365, 359, 356, 352, 334, 321, 312, 303, 289, 287, 280, 269
347, 359, 361, 362, 364, 360, 353, 344, 329, 317, 305, 294, 287, 278, 272, 266
344, 353, 352, 355, 358, 351, 343, 333, 320, 311, 301, 289, 283, 275, 261, 254
337, 345, 343, 343, 347, 342, 333, 322, 312, 305, 295, 287, 278, 268, 262, 252
332, 338, 335, 336, 337, 334, 324, 313, 304, 296, 287, 279, 271, 262, 254, 243
325, 331, 329, 329, 329, 323, 315, 302, 295, 286, 277, 269, 263, 256, 247, 234
302, 316, 317, 319, 321, 316, 307, 294, 286, 278, 271, 261, 254, 248, 239, 228
