366, 378, 371, 372, 374, 372, 369, 356, 345, 332, 323, 311, 300, 292, 282, 267
339, 377, 375, 373, 376, 371, 367, 357, 350, 336, 325, 315, 307, 297, 285, 274
345, 353, 376, 372, 375, 374, 364, 323, 346, 338, 328, 316, 314, 302, 292, 282
361, 375, 375, 375, 373, 372, 365, 348, 323, 335, 327, 317, 313, 304, 296, 282
357, 371, 371, 372, 369, 369, 362, 357, 341, 331, 326, 315, 310, 302, 294, 279
351, 363, 366, 365, 366, 360, 357, 354, 336, 323, 313, 304, 291, 288, 281, 270
349, 360, 362, 363, 366, 361, 354, 345, 331, 319, 307, 295, 288, 279, 273, 268
345, 355, 353, 357, 360, 353, 344, 334, 321, 313, 302, 290, 283, 276, 262, 256
339, 346, 345, 345, 348, 345, 334, 323, 313, 306, 297, 289, 279, 270, 262, 253
333, 339, 337, 338, 338, 336, 325, 314, 306, 296, 289, 281, 272, 263, 255, 244
326, 332, 329, 330, 331, 325, 316, 303, 296, 288, 279, 271, 264, 257, 248, 235
303, 317, 319, 321, 323, 317, 308, 295, 287, 280, 272, 262, 255, 249, 241, 229
