000, 035, 059, 043, 022, 049, 064, 021, 003, 002, 003, 006, 005, 004, 005, 004
044, 044, 000, 000, 000, 000, 000, 057, 011, 003, 002, 004, 004, 002, 003, 003
070, 000, 000, 000, 000, 118, 406, 566, 585, 522, 408, 327, 306, 313, 311, 325
060, 000, 000, 000, 316, 754, 765, 765, 741, 737, 755, 742, 709, 669, 633, 700
067, 000, 000, 005, 491, 516, 516, 516, 528, 516, 516, 516, 516, 508, 466, 567
076, 000, 000, 000, 365, 491, 491, 491, 507, 491, 491, 491, 491, 491, 508, 553
019, 076, 000, 000, 087, 539, 759, 761, 764, 765, 765, 765, 765, 765, 765, 722
003, 005, 060, 033, 031, 054, 115, 228, 287, 248, 165, 765, 765, 765, 765, 739
002, 003, 003, 002, 061, 009, 000, 000, 000, 000, 001, 694, 765, 765, 765, 729
004, 002, 004, 002, 003, 072, 000, 000, 000, 000, 000, 691, 765, 765, 765, 683
003, 001, 002, 003, 002, 061, 026, 000, 000, 000, 000, 691, 765, 765, 743, 590
003, 003, 004, 003, 004, 004, 022, 042, 034, 025, 012, 526, 573, 520, 468, 461
