365, 376, 370, 371, 373, 372, 367, 355, 344, 332, 322, 311, 299, 291, 281, 267
338, 377, 374, 373, 375, 370, 366, 358, 348, 335, 324, 314, 306, 296, 285, 273
345, 352, 374, 371, 374, 374, 363, 320, 345, 337, 326, 316, 313, 302, 291, 281
360, 373, 374, 373, 372, 371, 364, 346, 322, 333, 327, 315, 313, 304, 295, 281
356, 370, 371, 371, 367, 368, 361, 357, 339, 330, 325, 314, 310, 301, 293, 278
350, 361, 365, 364, 365, 359, 356, 354, 335, 322, 312, 303, 290, 288, 280, 270
348, 359, 362, 363, 365, 360, 353, 345, 329, 318, 306, 295, 288, 279, 272, 267
344, 353, 353, 356, 359, 351, 343, 334, 320, 312, 302, 290, 282, 275, 261, 255
338, 345, 344, 344, 348, 343, 334, 322, 312, 305, 295, 288, 279, 269, 262, 253
333, 338, 336, 336, 338, 335, 325, 313, 305, 296, 289, 279, 271, 263, 255, 243
325, 331, 329, 329, 330, 325, 316, 303, 295, 287, 278, 270, 263, 257, 247, 235
302, 316, 318, 319, 323, 316, 307, 295, 286, 279, 271, 261, 254, 248, 239, 229
