367, 376, 371, 371, 373, 371, 368, 355, 344, 331, 323, 310, 300, 291, 282, 266
339, 377, 374, 373, 375, 371, 367, 357, 349, 335, 324, 314, 306, 296, 285, 273
344, 353, 374, 371, 375, 373, 364, 321, 345, 338, 326, 316, 312, 301, 291, 281
360, 374, 374, 374, 372, 372, 364, 347, 322, 333, 326, 316, 313, 303, 296, 281
356, 370, 371, 372, 368, 368, 361, 357, 339, 329, 325, 314, 309, 302, 293, 278
349, 361, 365, 364, 365, 360, 356, 353, 335, 321, 312, 302, 290, 288, 280, 270
348, 359, 361, 363, 365, 359, 353, 344, 329, 317, 306, 295, 288, 279, 272, 266
345, 353, 352, 356, 358, 351, 343, 334, 320, 312, 301, 290, 282, 275, 261, 255
339, 346, 344, 345, 348, 343, 334, 323, 312, 306, 295, 288, 278, 269, 262, 252
333, 338, 336, 338, 339, 335, 324, 313, 305, 296, 288, 280, 271, 263, 255, 243
326, 331, 329, 329, 330, 325, 316, 302, 295, 287, 278, 270, 264, 256, 248, 235
302, 317, 318, 319, 322, 316, 307, 294, 286, 279, 271, 261, 254, 249, 240, 229
